#doc name topic proportion ...
0	file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-000.txt	5	0.9364547405269159	6	0.052252178996329834	2	0.005919960739119545	1	0.0014004610647178229	9	8.624756003277034E-4	3	8.533084803942815E-4	4	7.746116593880007E-4	8	6.047457440533583E-4	0	6.035974244024918E-4	7	2.7391976435100183E-4	
1	file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-001.txt	5	0.74455437731315	2	0.1643356705798113	6	0.07589005866849577	3	0.008655406596633636	1	0.002034002684784586	9	0.0012526429551122245	4	0.0011250310590948805	8	8.783210743987551E-4	0	8.766532770485132E-4	7	3.9783579147040335E-4	
2	file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-002.txt	5	0.8341351628668926	4	0.11545050624304719	6	0.04606742182225973	1	0.001124782202740392	9	6.926984476658049E-4	3	6.853358628633654E-4	2	6.536110705356483E-4	8	4.857023641933721E-4	0	4.8478008970899574E-4	7	2.1999903009294131E-4	
3	file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-003.txt	5	0.6457248360621347	4	0.2673059865635297	2	0.06618001672874345	3	0.01089866306732164	8	0.005624736109892112	1	0.0013793318281122386	6	0.001172688719415181	9	8.494631350154034E-4	0	5.944907429559132E-4	7	2.697870428796739E-4	
4	file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-004.txt	9	0.7428639618873727	1	0.18929455774929146	6	0.034440242650849155	0	0.017245102669708707	5	0.006127582098480867	3	0.00257723931224751	2	0.002457936666070096	4	0.0023395520684121067	8	0.0018265076948122295	7	8.273172027550693E-4	
5	file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-005.txt	9	0.9000800832954046	1	0.0750811650634512	5	0.017518910684137818	6	0.0017040066763472138	3	0.001221215547632865	2	0.0011646844192687916	4	0.0011085883048826885	8	8.654840798740474E-4	0	8.638406580125389E-4	7	3.920212709884323E-4	
6	file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-006.txt	1	0.8123967325256055	8	0.14200840214208707	6	0.02724920586887222	5	0.01297750436589602	4	0.003398932417708635	9	4.984889928426211E-4	3	4.931906303368961E-4	2	4.703604077070126E-4	0	3.4886398184305075E-4	7	1.5831866710100257E-4	
7	file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-007.txt	8	0.6554327112403774	3	0.13667843108985483	1	0.12592119526838091	2	0.03772600515958028	9	0.022357006073497495	4	0.011326350104511296	5	0.005270676018377794	6	0.004909790973945804	0	2.5989197170853985E-4	7	1.1794209976557116E-4	
8	file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-008.txt	7	0.4336046270005222	1	0.34517499850675337	0	0.20700195902990912	9	0.007044490985708506	3	0.0025944961755516266	2	0.0025772993837063648	5	8.832557972404434E-4	6	5.183595120790442E-4	4	3.3723300547587365E-4	8	2.632806030533868E-4	
9	file:/C:/Users/XJ/git/topic-modeling-tool/TopicModelingTool/src/test/resources/data/tinyset/dos-bulletin-1953-1954-009.txt	0	0.7444229170301624	6	0.16812737933828742	3	0.06447608432118596	1	0.015459875388991906	5	0.005907039476606517	9	4.161940387090632E-4	2	3.9270916819266117E-4	4	3.737946381663753E-4	8	2.918245727926132E-4	7	1.321820269050647E-4	
